           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
          45.9184         -15.1531                5         -9.75084          1.99089         -12.0299          2.38802         -55.6961          11.4198
          49.5918         -15.1531                5         -15.5645          3.15418         -5.56512           1.0776         -58.2338          11.9508
          53.2653         -15.1531                5         -27.1607          5.54549         -0.13631       -0.0383564         -47.6919          9.88109
          56.9388         -15.1531                5         -38.4482          7.94586          9.12777         -1.96536         -34.5128          7.21876
          60.6122         -15.1531                5          -39.165          8.16904          13.1002         -2.80949         -15.4544           3.2142
          64.2857         -15.1531                5         -27.0747           5.5964           8.6141         -1.81223          4.75325         -1.03338
          67.9592         -15.1531                5         -17.0244          3.49469           5.0523          -1.0525          9.58628         -2.01694
          71.6327         -15.1531                5         -7.72649          1.56043          1.75879        -0.353902          9.08881         -1.87493
          75.3061         -15.1531                5         -4.55057         0.926734         0.719102          -0.1471          5.63488         -1.15821
          78.9796         -15.1531                5         -2.74287         0.558289         0.254078       -0.0516426          4.27828        -0.879197
          82.6531         -15.1531                5         -1.55682         0.316197        0.0266247      -0.00481593          3.57473        -0.733096
          86.3265         -15.1531                5        -0.836933         0.170398       -0.0518952        0.0111332          2.84854        -0.583263
               90         -15.1531                5        -0.547412         0.111691      -0.00332255      0.000660594            1.954        -0.400325
              -90         -11.7857                5         0.259381       -0.0519124        0.0545569       -0.0109377        -0.157821        0.0350621
         -86.3265         -11.7857                5         0.415492       -0.0831784       -0.0624964        0.0133905        -0.448179        0.0942192
         -82.6531         -11.7857                5         0.587882        -0.118193       -0.0501596        0.0113929        -0.497694         0.104263
         -78.9796         -11.7857                5         0.938073        -0.187563         0.145842       -0.0270261        -0.277308         0.059195
         -75.3061         -11.7857                5          1.33186        -0.272414         0.133968       -0.0265069         -1.42666         0.291852
         -71.6327         -11.7857                5          1.64069        -0.339799        -0.315396        0.0639401         -3.03217         0.624515
         -67.9592         -11.7857                5          2.67388         -0.55239         0.123207       -0.0294987         -4.62267         0.936525
         -64.2857         -11.7857                5          1.81142         -0.40342         -0.59613        0.0951398         -7.71441          1.58766
         -60.6122         -11.7857                5          1.39348        -0.292328         -1.31475         0.237254         -7.72384          1.60412
         -56.9388         -11.7857                5         0.685937        -0.120412         -3.22282         0.543786         -7.98562          1.66567
         -53.2653         -11.7857                5         0.568128       -0.0790726         -4.10908         0.687934         -8.31979          1.74044
         -49.5918         -11.7857                5         0.358797       -0.0407595         -4.05024         0.672996         -8.91683           1.7917
         -45.9184         -11.7857                5         0.127535      -0.00485484         -4.21176         0.691695          -9.3101          1.81147
         -42.2449         -11.7857                5       -0.0839241         0.017087          -4.6543         0.742956         -9.57231          1.81607
         -38.5714         -11.7857                5         0.185134       -0.0214028         -3.94617         0.721362         -9.64676          1.84973
          -34.898         -11.7857                5         0.394527        -0.060134         -4.14661         0.735154         -9.32703          1.82081
         -31.2245         -11.7857                5         0.539153       -0.0874291         -4.37038         0.773056          -8.8715          1.72858
          -27.551         -11.7857                5          0.53268       -0.0934017         -3.84978         0.740359          -8.0538          1.61532
         -23.8776         -11.7857                5         0.812673        -0.155496         -3.75522         0.714894         -7.50026          1.52175
         -20.2041         -11.7857                5         0.993062        -0.202483         -3.43566         0.671648         -6.84526          1.37475
         -16.5306         -11.7857                5          1.14511        -0.226509         -3.23352         0.641091         -5.80216           1.1795
         -12.8571         -11.7857                5          1.51126        -0.293387         -2.89721         0.572488         -4.73821         0.976015
         -9.18367         -11.7857                5          1.97679        -0.384167         -2.55924         0.505202         -3.69304         0.746913
          -5.5102         -11.7857                5          2.60306        -0.506067         -2.29016         0.447404         -2.44294         0.490313
         -1.83673         -11.7857                5          4.00762        -0.801963         -1.89551         0.360024         -1.20681         0.221605
          1.83673         -11.7857                5          7.85394         -1.60129         -0.92583         0.144634        0.0707992       -0.0779502
           5.5102         -11.7857                5          14.1998         -2.97531         0.816324        -0.235646          3.89066        -0.859137
          9.18367         -11.7857                5           29.227         -6.12388          5.09789         -1.15515         -9.06516          1.86704
          12.8571         -11.7857                5          35.8035         -7.50991          3.46739        -0.836124          -28.731          6.03773
          16.5306         -11.7857                5          32.3534         -6.72934         -4.39495         0.838272         -40.5864          8.52516
          20.2041         -11.7857                5           20.185         -4.09487         -15.9786          3.26128         -53.2246          11.0424
          23.8776         -11.7857                5          10.9898         -2.23982         -23.2769          4.79723         -50.3876          10.5192
           27.551         -11.7857                5          5.83431         -1.17836          -28.021          5.69341         -48.7785          10.0827
          31.2245         -11.7857                5          2.76819        -0.506431         -33.2675          6.57444         -49.6901          9.90658
           34.898         -11.7857                5         -0.38558        0.0958968         -31.5134          6.29916         -48.5138          9.83407
          38.5714         -11.7857                5         -2.72196         0.510707         -31.1576          6.39094         -43.7263           9.1621
          42.2449         -11.7857                5         -4.82919         0.993891         -28.6521          5.89776         -43.8459          9.10039
          45.9184         -11.7857                5         -7.82292          1.62227         -28.3649          5.68772         -48.3643          10.0716
          49.5918         -11.7857                5         -12.0315          2.44502         -22.4786          4.46175         -53.5631          11.1023
          53.2653         -11.7857                5         -19.6387          3.96278         -15.9387          3.18773         -51.4486          10.6717
          56.9388         -11.7857                5          -31.216          6.43289         -5.77906          1.13129         -39.7991          8.36519
          60.6122         -11.7857                5         -36.5834          7.63459           3.3385        -0.773219         -26.8017          5.65657
          64.2857         -11.7857                5         -31.7839          6.63471          7.28665         -1.57895         -5.00241          1.01091
          67.9592         -11.7857                5          -20.067           4.1465          4.33938        -0.917987          5.65189         -1.19815
          71.6327         -11.7857                5         -10.3808          2.11783          1.71738        -0.352944          8.34227         -1.73613
          75.3061         -11.7857                5         -5.06279          1.03087         0.531643        -0.108825          5.98271         -1.23646
          78.9796         -11.7857                5         -2.82754         0.575177        0.0381998      -0.00660854          4.16604        -0.855817
          82.6531         -11.7857                5         -1.47572         0.299372        -0.151193        0.0320366          3.48282        -0.713892
          86.3265         -11.7857                5        -0.844529         0.171797        -0.118117        0.0246295          2.62367        -0.537452
               90         -11.7857                5        -0.529693         0.107999       0.00324788     -0.000721054          1.95619        -0.400723
              -90         -8.41837                5          0.25098       -0.0501123        0.0545169       -0.0109271        -0.221608        0.0481895
         -86.3265         -8.41837                5         0.345226       -0.0684527        -0.142208        0.0298589        -0.588687         0.122958
         -82.6531         -8.41837                5         0.617494        -0.123376        -0.107112        0.0233751         -0.64071         0.133803
         -78.9796         -8.41837                5          1.54682        -0.312134         0.370629       -0.0733176        -0.718131         0.148346
         -75.3061         -8.41837                5          1.73624        -0.357631         0.223587       -0.0451228          -2.3852         0.487646
         -71.6327         -8.41837                5          2.16317        -0.449676        0.0173315      -0.00542563         -3.86508         0.790644
         -67.9592         -8.41837                5          2.53535        -0.527062        -0.878686         0.177218         -6.80529           1.3921
         -64.2857         -8.41837                5         0.725418        -0.223859         -2.55034         0.488597         -9.27251           1.8368
         -60.6122         -8.41837                5         0.293237        -0.094678         -3.86524         0.755039          -9.1246          1.89332
         -56.9388         -8.41837                5        -0.251548        0.0322707         -6.22585          1.22109         -9.12039          1.90161
         -53.2653         -8.41837                5        -0.499551          0.10984         -7.65874          1.48887         -8.79949          1.84116
         -49.5918         -8.41837                5        -0.310212        0.0542877         -8.08995          1.51527         -10.0843          2.09472
         -45.9184         -8.41837                5        0.0720941       -0.0284901          -7.6611          1.35629         -10.7499           2.2584
         -42.2449         -8.41837                5        -0.113816        0.0202672         -7.77579          1.39885         -10.7659          2.27258
         -38.5714         -8.41837                5         0.040951       0.00557262         -7.86337          1.45798          -11.165          2.26302
          -34.898         -8.41837                5         0.311437       -0.0387899          -7.3269           1.4255         -10.6788          2.23463
         -31.2245         -8.41837                5         0.565065        -0.088482         -7.09789          1.39547         -10.8135          2.15988
          -27.551         -8.41837                5         0.830536        -0.139114         -6.78002          1.33195         -9.90622          2.05685
         -23.8776         -8.41837                5         0.845307        -0.148669           -6.171          1.20926         -9.65871           2.0177
         -20.2041         -8.41837                5          1.21685        -0.234869         -5.73799          1.13558         -9.09336          1.88437
         -16.5306         -8.41837                5          1.56514        -0.308294         -5.50376          1.10066          -8.0159          1.66282
         -12.8571         -8.41837                5           2.1115        -0.420407          -4.6724         0.936517         -6.41457          1.32517
         -9.18367         -8.41837                5          2.59741        -0.517236         -4.23683         0.850878         -4.98227          1.01701
          -5.5102         -8.41837                5          3.09945        -0.616482         -3.96562         0.796495         -3.82318         0.765445
         -1.83673         -8.41837                5          4.77687        -0.968935         -3.17676         0.620914         -2.02281         0.393192
          1.83673         -8.41837                5          8.82647         -1.83353         -2.58902         0.482944        -0.745475         0.106721
           5.5102         -8.41837                5          18.1988         -3.81905         -1.75155         0.290731         -3.19729         0.650235
          9.18367         -8.41837                5          25.1161         -5.28373         -7.53928          1.50752         -19.9457          4.23769
          12.8571         -8.41837                5          25.6866          -5.3664          -14.127            2.903         -28.9029          6.12243
          16.5306         -8.41837                5          19.0697         -3.91256         -28.9192          6.04162         -40.9304          8.65502
          20.2041         -8.41837                5          10.7341         -2.18107         -39.1964          8.20955         -39.7971          8.38685
          23.8776         -8.41837                5          6.17252         -1.27131         -43.6119          9.11654         -35.0226           7.4262
           27.551         -8.41837                5          3.52016        -0.716623         -43.8785          9.06561         -36.5751          7.61588
          31.2245         -8.41837                5          1.98946         -0.36227         -42.5075          8.57631         -39.5058          7.89768
           34.898         -8.41837                5         0.404842        -0.120034         -45.6234          9.27591         -34.2003          7.15664
          38.5714         -8.41837                5         -1.58057         0.296324          -48.757          10.0962          -27.082           5.7431
          42.2449         -8.41837                5         -3.25972         0.668745         -47.2236          9.86896         -27.4902          5.78309
          45.9184         -8.41837                5         -5.89077          1.20408         -44.4559          9.22959         -32.4119          6.83417
          49.5918         -8.41837                5         -9.67354          1.97346         -38.3114          7.90643         -37.5939          7.89171
          53.2653         -8.41837                5         -12.2638          2.50614         -36.7891          7.64653         -41.6827           8.7297
          56.9388         -8.41837                5         -19.9338          4.08955         -24.8716          5.18748         -38.4205          8.11522
          60.6122         -8.41837                5         -25.1491          5.22143         -14.6516          3.05768         -28.6136          6.06871
          64.2857         -8.41837                5         -28.3455          5.93517         -3.03225         0.598701         -16.6061          3.52766
          67.9592         -8.41837                5         -20.6547          4.29737           1.0648        -0.248771        -0.226853        0.0401433
          71.6327         -8.41837                5         -10.9129          2.25134         0.311597       -0.0744869          5.83533          -1.2207
          75.3061         -8.41837                5          -5.7692          1.17851        -0.043467       0.00835862          5.74269         -1.19123
          78.9796         -8.41837                5         -2.91626         0.592673        -0.244765        0.0515348          4.14189        -0.851245
          82.6531         -8.41837                5         -1.59509         0.323922        -0.284467        0.0593997          3.20221        -0.657044
          86.3265         -8.41837                5        -0.826893         0.167723         -0.16911        0.0351465          2.52427        -0.516958
               90         -8.41837                5        -0.515314         0.104989       -0.0160615       0.00310261          1.90887        -0.391228
              -90         -5.05102                5          0.20909       -0.0413341       0.00408404     -0.000775858        -0.330166        0.0706031
         -86.3265         -5.05102                5         0.273694       -0.0535265        -0.205241        0.0428325        -0.695469         0.144849
         -82.6531         -5.05102                5          1.26078        -0.253042        0.0415544      -0.00670362        -0.725045         0.151689
         -78.9796         -5.05102                5          1.88239         -0.38069         0.455052       -0.0912548         -1.21873         0.249881
         -75.3061         -5.05102                5          2.41207        -0.495592       -0.0263341       0.00865022         -3.92438         0.800113
         -71.6327         -5.05102                5          1.93367        -0.408924         -1.05798         0.224417         -7.27903          1.49335
         -67.9592         -5.05102                5         0.468247        -0.091722         -2.85333         0.589847         -9.80324          1.98407
         -64.2857         -5.05102                5        -0.304686        0.0302003         -4.82332          1.06649         -11.0542          2.23758
         -60.6122         -5.05102                5        -0.723594         0.098708          -8.4374          1.74319         -10.6883          2.26558
         -56.9388         -5.05102                5         -1.43672          0.25461          -10.914          2.27604         -9.84924          2.11849
         -53.2653         -5.05102                5         -1.38196          0.26346         -13.1963          2.72897         -10.3663          2.17385
         -49.5918         -5.05102                5         -1.18764         0.229984         -15.2834          3.16095         -11.0524          2.39344
         -45.9184         -5.05102                5         -1.01996         0.174021         -13.6024          2.77156         -12.1591          2.60881
         -42.2449         -5.05102                5        -0.444846        0.0800705         -11.6626           2.4269         -12.2582          2.76356
         -38.5714         -5.05102                5        0.0594801        0.0161154         -11.3443          2.38957         -12.3041          2.79669
          -34.898         -5.05102                5         0.243139       -0.0249327         -11.9559          2.44451         -11.6105           2.6939
         -31.2245         -5.05102                5         0.891019        -0.160625         -11.7706          2.40409          -11.628          2.57406
          -27.551         -5.05102                5          1.52964        -0.278797          -11.429           2.3023         -11.5353          2.48548
         -23.8776         -5.05102                5          1.56636        -0.295773         -9.83082           1.9827         -11.3934          2.38548
         -20.2041         -5.05102                5          1.89951        -0.371045         -9.32215          1.86796         -11.5266          2.40707
         -16.5306         -5.05102                5          2.26671        -0.444552         -8.45403          1.73508         -10.9386          2.32858
         -12.8571         -5.05102                5          2.48635        -0.487825         -7.90575          1.61139         -8.69967          1.82169
         -9.18367         -5.05102                5          2.71643         -0.53823         -6.91614          1.40828         -7.23879           1.4792
          -5.5102         -5.05102                5          3.56989        -0.704177         -6.18826          1.26153         -5.75928          1.12903
         -1.83673         -5.05102                5          5.18851         -1.06655         -6.04577          1.22192         -3.11448         0.635335
          1.83673         -5.05102                5          9.30276          -1.9391         -7.34656          1.49106         -2.20437         0.451945
           5.5102         -5.05102                5          14.3495          -3.0051          -9.4832          1.93667         -3.52731         0.746463
          9.18367         -5.05102                5          16.9828         -3.54114         -20.6109          4.31196         -14.3796          3.06507
          12.8571         -5.05102                5          14.5258          -2.9932         -29.5523          6.19563         -14.9789          3.15286
          16.5306         -5.05102                5          10.8634         -2.21398         -38.3043          8.02224         -14.3571          2.98434
          20.2041         -5.05102                5          6.47674         -1.30613         -41.4907          8.65355         -12.5512          2.59637
          23.8776         -5.05102                5          3.47217        -0.689663         -46.7535           9.7873         -16.6582          3.46873
           27.551         -5.05102                5          1.77806        -0.375149         -49.1304          10.2973         -17.9555          3.85203
          31.2245         -5.05102                5         0.866265        -0.189189          -48.566          10.1495         -14.7145          3.15721
           34.898         -5.05102                5          1.20825        -0.282804         -49.5536          10.2794         -17.3961          3.72196
          38.5714         -5.05102                5        -0.176353        0.0336085         -51.9266          10.8518         -15.0872          3.15694
          42.2449         -5.05102                5         -1.27703         0.257034         -49.1099           10.285         -13.6388          2.84692
          45.9184         -5.05102                5         -3.19049          0.64063         -46.2695          9.69068         -13.8467            2.896
          49.5918         -5.05102                5         -5.54111          1.12192         -42.1418           8.8066         -14.8889          3.08573
          53.2653         -5.05102                5         -8.16645          1.65554         -36.9986          7.73251         -15.7809          3.28027
          56.9388         -5.05102                5         -10.4369          2.11505         -33.9637          7.12791         -17.9244          3.75174
          60.6122         -5.05102                5         -15.6084          3.21478         -25.2956          5.32177         -15.1595          3.19804
          64.2857         -5.05102                5         -19.2316          4.00399         -14.3878          3.01446          -9.1509          1.93551
          67.9592         -5.05102                5         -18.6277          3.88955         -6.26557           1.2964         -4.58294         0.977384
          71.6327         -5.05102                5         -11.6004          2.40542         -1.62899         0.326204          3.96579        -0.825061
          75.3061         -5.05102                5         -5.34881          1.09551        -0.940477          0.19334          5.40085         -1.12001
          78.9796         -5.05102                5         -2.75025         0.558316        -0.723741         0.150016          3.66628        -0.752307
          82.6531         -5.05102                5         -1.60569         0.325737        -0.430475        0.0895425          2.92021        -0.599618
          86.3265         -5.05102                5        -0.817434         0.165453         -0.18485        0.0383449          2.36002         -0.48359
               90         -5.05102                5        -0.487783        0.0992999       -0.0446384        0.0088751          1.82786        -0.374794
              -90         -1.68367                5          0.15677       -0.0304588       -0.0458888       0.00932792        -0.442917        0.0938417
         -86.3265         -1.68367                5         0.229447        -0.043998        -0.357104        0.0735288        -0.822727         0.171445
         -82.6531         -1.68367                5          1.39933         -0.28094       -0.0857783        0.0184378        -0.973122          0.20306
         -78.9796         -1.68367                5          2.02513        -0.404089         -0.78862         0.164948         -2.93233         0.601487
         -75.3061         -1.68367                5          1.51742        -0.302337         -1.34564         0.278215         -6.08406          1.23734
         -71.6327         -1.68367                5         -0.70426          0.13001         -3.21693         0.655231         -8.72549          1.76028
         -67.9592         -1.68367                5         -2.10347         0.429284         -7.09005          1.54933         -10.9642          2.31337
         -64.2857         -1.68367                5         -3.49448         0.699058         -11.9946          2.49931         -9.45723          1.91492
         -60.6122         -1.68367                5         -3.25659         0.629624         -15.6352          3.30181         -10.1206          2.19153
         -56.9388         -1.68367                5          -2.6145         0.499682          -17.819           3.8095         -11.0153          2.43828
         -53.2653         -1.68367                5         -2.31072         0.448334          -20.904          4.42825         -12.1303          2.58259
         -49.5918         -1.68367                5         -1.85833         0.351384         -23.5289           4.9603         -12.6553          2.79832
         -45.9184         -1.68367                5          -1.6831         0.305672         -24.2905          5.13161          -14.113          3.13896
         -42.2449         -1.68367                5         -1.25881         0.241525         -22.9177          4.80981         -14.3952          3.10078
         -38.5714         -1.68367                5         -0.21894         0.080993         -23.0812          4.74589         -16.5231          3.38477
          -34.898         -1.68367                5         0.556427        -0.105925         -19.9407          4.16729         -18.8357          4.04352
         -31.2245         -1.68367                5          1.40429        -0.254702         -20.7584          4.34849         -17.7832          3.69859
          -27.551         -1.68367                5          1.96321        -0.395796         -20.5147          4.25973         -17.9585           3.6936
         -23.8776         -1.68367                5          3.05988        -0.605265         -20.5604          4.20209         -12.9145          2.68722
         -20.2041         -1.68367                5          3.09146        -0.608324         -22.8972            4.724         -8.59642          1.82259
         -16.5306         -1.68367                5          2.65423        -0.514006         -18.6831          3.86434         -8.74478          1.85183
         -12.8571         -1.68367                5          3.70922        -0.738144         -14.5289          3.01998         -7.32773          1.55674
         -9.18367         -1.68367                5          4.92551         -0.99283         -13.2258          2.74487         -6.44579          1.31491
          -5.5102         -1.68367                5          6.42643         -1.32177         -13.2356           2.7396         -3.98181          0.81185
         -1.83673         -1.68367                5          4.18398        -0.862303          -8.8192          1.80605         -2.35809          0.47818
          1.83673         -1.68367                5          6.04109         -1.25499         -10.8368          2.22938        -0.429667        0.0832924
           5.5102         -1.68367                5          8.78325         -1.82399         -15.5355           3.2248        -0.785999         0.175649
          9.18367         -1.68367                5          8.48927         -1.74019         -23.0761          4.81787         0.142887       -0.0395849
          12.8571         -1.68367                5           7.7437         -1.57359         -28.6756          5.98996        -0.860073         0.155006
          16.5306         -1.68367                5          6.11132         -1.23329         -32.8273          6.84563        -0.850288         0.145512
          20.2041         -1.68367                5           4.4055        -0.881554         -35.7076          7.40977          2.84161        -0.657839
          23.8776         -1.68367                5          3.11634        -0.625447         -36.6939          7.61726           6.0417         -1.32504
           27.551         -1.68367                5          2.12273        -0.430123         -37.0704          7.70133          7.81196         -1.71664
          31.2245         -1.68367                5         0.619652        -0.115557         -36.4793          7.61531          7.10791         -1.52206
           34.898         -1.68367                5         0.390566       -0.0784192         -37.8322          7.90646          4.70097         -1.02563
          38.5714         -1.68367                5       -0.0375472       -0.0024859         -37.3174          7.79894          5.22894         -1.15638
          42.2449         -1.68367                5        -0.294894        0.0455938         -35.4365          7.41141          6.10032          -1.3409
          45.9184         -1.68367                5         -1.73418         0.342657         -37.1928          7.75284          7.41814         -1.62785
          49.5918         -1.68367                5         -3.15363         0.633633          -36.022          7.51015          7.88249         -1.72831
          53.2653         -1.68367                5         -4.22052         0.841025         -33.6708          7.03415          6.02138         -1.32365
          56.9388         -1.68367                5         -6.10403          1.22602         -30.4723          6.37341          3.33167        -0.748544
          60.6122         -1.68367                5         -8.43841          1.71207         -26.1311          5.48166         0.532443        -0.129509
          64.2857         -1.68367                5         -9.39188          1.92054         -19.3439          4.06405         0.266175       -0.0605994
          67.9592         -1.68367                5         -10.0545          2.07167         -12.0209          2.52859          1.25669        -0.255806
          71.6327         -1.68367                5         -8.59654          1.77607         -5.47752          1.14568          3.90956        -0.809709
          75.3061         -1.68367                5         -4.07719         0.834177         -1.80712         0.372425          4.62913         -0.95817
          78.9796         -1.68367                5         -2.40968         0.486499        -0.975075         0.200602          3.31043        -0.681108
          82.6531         -1.68367                5         -1.42075         0.286899        -0.549011          0.11317          2.59563        -0.532741
          86.3265         -1.68367                5        -0.778321          0.15755        -0.248511        0.0514426          2.24185        -0.459286
               90         -1.68367                5        -0.447099         0.090932        -0.082483        0.0165964          1.71317        -0.351422
              -90          1.68367                5        0.0940191       -0.0174862        -0.095402        0.0193843        -0.559863         0.117905
         -86.3265          1.68367                5         0.218656       -0.0415847        -0.493727         0.101053        -0.958539         0.199827
         -82.6531          1.68367                5          1.19993        -0.239916        -0.456361        0.0935303         -1.03936         0.216084
         -78.9796          1.68367                5          1.48946        -0.293781         -1.77596          0.36416         -3.15372         0.648987
         -75.3061          1.68367                5          0.71771        -0.133492         -3.04394         0.624173         -7.14473          1.45846
         -71.6327          1.68367                5         -3.73783         0.774077         -6.58587           1.3455          -8.5746          1.71393
         -67.9592          1.68367                5         -7.24401          1.50292         -13.1237          2.79455          -5.7285          1.18154
         -64.2857          1.68367                5         -8.47785          1.74364         -17.5533          3.69043         -3.56256         0.706013
         -60.6122          1.68367                5         -8.27183           1.6786         -24.9039          5.21943         -3.71302         0.735672
         -56.9388          1.68367                5         -6.40486          1.29122         -30.1001          6.31679         -4.50763         0.917352
         -53.2653          1.68367                5          -5.3615          1.07912         -34.5642           7.2403          -6.8158          1.46166
         -49.5918          1.68367                5         -2.97408         0.580885         -36.0455          7.55692         -8.11801          1.81899
         -45.9184          1.68367                5         -1.81421         0.361719         -36.8255          7.69901         -10.3241          2.24517
         -42.2449          1.68367                5        -0.712096         0.148962         -40.4995          8.44115         -8.91155          1.90561
         -38.5714          1.68367                5         0.244378        -0.036551         -39.5917          8.23848         -9.97311          2.09317
          -34.898          1.68367                5          1.00123        -0.183971         -37.7259          7.81517         -7.70947          1.59216
         -31.2245          1.68367                5          1.25537        -0.246071         -38.7925          8.04727         -8.52044          1.85824
          -27.551          1.68367                5           2.2749          -0.4466         -39.6536          8.21826         -7.34621          1.58319
         -23.8776          1.68367                5          3.83508        -0.759585         -40.2857            8.355         -4.27696         0.908839
         -20.2041          1.68367                5          4.34292         -0.85121         -40.3212          8.41734         -2.15533          0.51186
         -16.5306          1.68367                5          4.73806        -0.936886         -30.3395          6.30688         -3.11723          0.64669
         -12.8571          1.68367                5          7.46293         -1.51261         -26.3332          5.49269         -3.56381         0.716666
         -9.18367          1.68367                5          9.05586         -1.85584         -20.2743          4.22179         -1.98869         0.368175
          -5.5102          1.68367                5          9.81002         -2.03893         -12.8009          2.64784        -0.491484        0.0771218
         -1.83673          1.68367                5          6.42535         -1.33991         -7.91854          1.61399        -0.991934         0.196563
          1.83673          1.68367                5           4.1797        -0.862545         -8.87563          1.81922           1.4126        -0.297329
           5.5102          1.68367                5          5.38136         -1.10886         -10.4864          2.16488          2.93172        -0.605039
          9.18367          1.68367                5          4.91724         -1.00131         -12.7722          2.64129          6.08112         -1.27534
          12.8571          1.68367                5          4.18824         -0.84101         -16.8673          3.48854          7.44511         -1.56911
          16.5306          1.68367                5          3.32227        -0.658209         -19.5188           4.0297          10.3181         -2.17642
          20.2041          1.68367                5          2.70511        -0.538982         -19.3234          3.98988          10.2623         -2.16966
          23.8776          1.68367                5          2.31807        -0.463222         -19.9331           4.1187          12.5182         -2.61247
           27.551          1.68367                5          1.52083        -0.299192          -20.274          4.20384          14.2837          -2.9992
          31.2245          1.68367                5          1.20859        -0.225485         -20.4963          4.27353          16.7971         -3.42108
           34.898          1.68367                5         0.126432         -0.01024         -21.7456          4.43169           17.317         -3.68695
          38.5714          1.68367                5        -0.542189         0.103668         -22.3265          4.56189          14.0636         -2.94159
          42.2449          1.68367                5        -0.669376         0.124785         -20.9327          4.30186          13.5957         -2.86086
          45.9184          1.68367                5        -0.854937          0.16475         -20.9989          4.29854          13.0138         -2.70382
          49.5918          1.68367                5         -2.02025          0.41059         -19.2432          4.04827          12.3575         -2.69426
          53.2653          1.68367                5           -3.198         0.626306          -19.043          3.95967          11.0423         -2.34521
          56.9388          1.68367                5         -4.09243          0.81071         -17.4874          3.64417          9.41714         -2.01166
          60.6122          1.68367                5         -4.87478         0.975081         -15.6396          3.26823          7.05936         -1.50252
          64.2857          1.68367                5         -5.44942          1.09991         -11.7749          2.46271          5.64657          -1.2003
          67.9592          1.68367                5         -5.08853          1.03016         -6.54893          1.37134          5.88002         -1.24146
          71.6327          1.68367                5         -4.55675         0.923293         -4.16524         0.872416          4.90288         -1.02426
          75.3061          1.68367                5         -2.79652         0.567152         -1.65835         0.339984           3.5467        -0.733968
          78.9796          1.68367                5         -1.93841         0.391727         -0.99814         0.203777          2.81346        -0.577525
          82.6531          1.68367                5          -1.2178          0.24476        -0.565479         0.115909          2.40559        -0.492859
          86.3265          1.68367                5        -0.681647         0.133209        -0.269428        0.0538099           2.1354        -0.435235
               90          1.68367                5        -0.393263        0.0798854        -0.129595        0.0262666           1.5648         -0.32111
              -90          5.05102                5       -0.0138666       0.00449735          -0.1268        0.0258076        -0.714162         0.149566
         -86.3265          5.05102                5         0.222135       -0.0424786        -0.587069         0.119739         -1.09167         0.227546
         -82.6531          5.05102                5         0.904947        -0.180602        -0.916246         0.186934         -1.80793         0.375785
         -78.9796          5.05102                5         0.651443        -0.122549         -2.17678         0.443631         -2.79576         0.577034
         -75.3061          5.05102                5         -1.45263         0.315125         -2.94383         0.598461         -5.64114          1.15979
         -71.6327          5.05102                5         -7.17415          1.49819         -3.32809         0.675688         -7.90515          1.62943
         -67.9592          5.05102                5         -15.6286           3.2859         -7.03003          1.44169          1.53478        -0.385199
         -64.2857          5.05102                5          -17.186          3.58696         -16.1394          3.37167          8.80155         -1.93525
         -60.6122          5.05102                5         -14.9529            3.077         -29.1623          6.15857          16.0367         -3.43493
         -56.9388          5.05102                5         -10.9532          2.22109         -36.9442          7.77653          12.1043         -2.55244
         -53.2653          5.05102                5         -7.41032          1.48538         -41.6252          8.72635          10.4861         -2.20704
         -49.5918          5.05102                5          -4.7478         0.955671         -43.0664          8.98412          9.66265         -2.01823
         -45.9184          5.05102                5         -2.56067         0.519843         -45.3779          9.48774          7.33485         -1.53199
         -42.2449          5.05102                5        -0.856023         0.163069         -47.5659          9.95093          5.33179         -1.02566
         -38.5714          5.05102                5          1.09835        -0.228343         -47.8624          9.99906          7.65885         -1.53673
          -34.898          5.05102                5          1.38986        -0.279949         -49.5672           10.352          11.1973         -2.30365
         -31.2245          5.05102                5         0.727316         -0.13099         -50.8651          10.6122            14.04         -2.91205
          -27.551          5.05102                5          1.34494        -0.244543         -50.6995          10.5785           14.645         -3.03625
         -23.8776          5.05102                5          4.21545        -0.833741          -48.353           10.097          12.0481           -2.478
         -20.2041          5.05102                5          6.59617         -1.31179         -43.3514          9.05497          5.88071         -1.16908
         -16.5306          5.05102                5          11.3575          -2.3043         -40.1889          8.42326          14.5295         -3.05012
         -12.8571          5.05102                5          13.9678         -2.86417         -32.6853          6.88069          16.5996         -3.50467
         -9.18367          5.05102                5          16.6837         -3.47149         -19.2096          4.00846          11.6532         -2.50104
          -5.5102          5.05102                5          13.1019         -2.73391         -11.4224          2.35855          3.06947        -0.669634
         -1.83673          5.05102                5          8.53973         -1.78744         -6.26107           1.2623         0.245405       -0.0544644
          1.83673          5.05102                5          4.53797        -0.935139         -5.80211          1.17485          1.48587        -0.306302
           5.5102          5.05102                5          3.60577        -0.726699         -6.17473          1.25691          3.71815        -0.785664
          9.18367          5.05102                5          3.05079        -0.612095         -6.91898          1.41815          5.73191         -1.19098
          12.8571          5.05102                5          2.71089        -0.541398         -8.20297          1.68324          6.58406         -1.36865
          16.5306          5.05102                5           2.1606        -0.427305         -9.13738           1.8637          7.70283         -1.61866
