           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
              -90          58.9286                5        0.0997796       -0.0282721       -0.0705177        0.0200045         0.454094        -0.129001
         -86.3265          58.9286                5         0.117197       -0.0332052       -0.0879823        0.0249438          0.48999        -0.139207
         -82.6531          58.9286                5         0.159009       -0.0450505        -0.114495        0.0324409         0.523761        -0.148852
         -78.9796          58.9286                5           0.1846       -0.0523471        -0.159338        0.0451016         0.627175         -0.17828
         -75.3061          58.9286                5         0.098729       -0.0279441        -0.134481        0.0380478         0.795091        -0.225869
         -71.6327          58.9286                5        0.0759817       -0.0214364        -0.140261        0.0396774         0.923378        -0.262287
         -67.9592          58.9286                5         0.204916       -0.0580146        -0.262886        0.0744187         0.994657        -0.282679
         -64.2857          58.9286                5         0.351518       -0.0997169        -0.399837         0.113318          1.05267        -0.299293
         -60.6122          58.9286                5         0.528557        -0.150176        -0.552541         0.156785          1.10596        -0.314574
         -56.9388          58.9286                5         0.766013        -0.216963        -0.719432         0.204232            1.225        -0.348451
         -53.2653          58.9286                5          1.18056         -0.33393        -0.972298         0.275955          1.48389        -0.420741
         -49.5918          58.9286                5          1.32384        -0.372777         -1.27844         0.361944          2.39156        -0.677945
         -45.9184          58.9286                5          5.30074         -1.50818         -3.50543         0.996187          1.48382        -0.442312
         -42.2449          58.9286                5          3.72222         -1.07445         -2.98569         0.862365         -2.18082         0.606409
         -38.5714          58.9286                5          2.71892        -0.780375         -2.69707         0.779861         -3.69694          1.05768
          -34.898          58.9286                5          1.48841        -0.437589         -2.61961         0.755392         -3.89001           1.1035
         -31.2245          58.9286                5          0.28124        -0.131741         -2.39048         0.670522         -4.47398          1.22837
          -27.551          58.9286                5         0.393804        -0.122703          -2.1973          0.63169         -4.29718          1.20247
         -23.8776          58.9286                5         0.225129       -0.0776301         -2.28381         0.645979          -4.2245          1.17041
         -20.2041          58.9286                5        0.0884706        -0.039248         -2.56688         0.709859         -4.12254          1.17498
         -16.5306          58.9286                5         0.107769       -0.0317876         -2.34898         0.671902         -3.87098          1.13201
         -12.8571          58.9286                5        0.0729504       -0.0235884          -2.2073         0.624635         -3.93466          1.12188
         -9.18367          58.9286                5       -0.0278845       0.00237639         -2.15037         0.605113         -3.87608          1.11163
          -5.5102          58.9286                5        -0.235794        0.0688782         -1.97653         0.575789         -3.93316          1.16168
         -1.83673          58.9286                5         -0.42448         0.127431          -2.3331         0.646132         -4.49721          1.26775
          1.83673          58.9286                5          -0.4817          0.13773         -2.26249         0.632969         -4.89944          1.39108
           5.5102          58.9286                5        -0.564865         0.153563         -1.97053         0.575167         -5.28482          1.51179
          9.18367          58.9286                5        -0.704208         0.191443          -1.7788         0.525046         -5.47912          1.58128
          12.8571          58.9286                5         -1.00309         0.268837         -1.48508         0.437349         -5.93157          1.71375
          16.5306          58.9286                5         -1.32456         0.377701        -0.859148         0.262424         -6.59832          1.89874
          20.2041          58.9286                5         -1.85602         0.542714          -0.2375        0.0844304          -7.3438           2.1239
          23.8776          58.9286                5         -2.31489         0.697791          0.64892        -0.158227         -8.55301          2.46131
           27.551          58.9286                5         -4.06595          1.21061          2.98657        -0.842406          -9.1688          2.62919
          31.2245          58.9286                5         -4.67002          1.42254          4.99407         -1.44596           -9.315          2.71502
           34.898          58.9286                5         -5.10901          1.52991          8.41781         -2.44568         -7.89881          2.24609
          38.5714          58.9286                5         0.216468       -0.0859924          12.2446         -3.56304         -1.24863         0.302678
          42.2449          58.9286                5         0.587527        -0.182685          5.10024         -1.46364         -8.82223          2.54533
          45.9184          58.9286                5        -0.651211         0.184092          1.99438        -0.568993         -3.53223          1.01161
          49.5918          58.9286                5       -0.0191214       0.00141968          1.75817        -0.503587         -3.20728         0.921412
          53.2653          58.9286                5         0.138651       -0.0423071          1.40513        -0.402266          -2.5789         0.741025
          56.9388          58.9286                5         0.213863       -0.0619976          1.05964        -0.302105          -2.1908         0.629033
          60.6122          58.9286                5         0.274372       -0.0778959         0.752554        -0.213574         -2.13645         0.612968
          64.2857          58.9286                5         0.159984        -0.044245         0.451119        -0.127409         -2.06028         0.590364
          67.9592          58.9286                5        0.0375303      -0.00967237         0.224681         -0.06333         -1.76288         0.504763
          71.6327          58.9286                5        0.0139234      -0.00366119        0.0892585       -0.0253512         -1.41841         0.405869
          75.3061          58.9286                5         0.105279       -0.0303426         0.118704       -0.0341255         -1.13068         0.323498
          78.9796          58.9286                5         0.167328       -0.0482841          0.14546       -0.0417786        -0.944974         0.270443
          82.6531          58.9286                5         0.162198        -0.046609        0.0768988         -0.02213        -0.749583         0.214627
          86.3265          58.9286                5         0.174469       -0.0498964         0.108613       -0.0310526        -0.595986         0.170878
               90          58.9286                5         0.121825       -0.0348868        0.0745302       -0.0213326        -0.493215         0.141553
              -90          62.2959                5        0.0855898       -0.0242552       -0.0643375        0.0182529          0.43342        -0.123118
         -86.3265          62.2959                5          0.10099       -0.0286206       -0.0825617        0.0234086         0.473953        -0.134641
         -82.6531          62.2959                5         0.134035       -0.0379912        -0.107539         0.030472         0.501677        -0.142562
         -78.9796          62.2959                5         0.169769       -0.0481612         -0.15436         0.043707         0.604009        -0.171685
         -75.3061          62.2959                5         0.144273       -0.0409083        -0.146193        0.0413891         0.708227        -0.201274
         -71.6327          62.2959                5        0.0804142       -0.0227432        -0.113586        0.0321561         0.836127        -0.237542
         -67.9592          62.2959                5          0.13342        -0.037741        -0.178338        0.0504946         0.937254        -0.266334
         -64.2857          62.2959                5         0.259777       -0.0736041        -0.309694        0.0877375         0.996708         -0.28336
         -60.6122          62.2959                5         0.444495        -0.126152        -0.468922         0.132911          1.00236        -0.285243
         -56.9388          62.2959                5         0.672264        -0.190664        -0.649908         0.184548          1.00304        -0.285438
         -53.2653          62.2959                5          1.02674         -0.29112         -0.93496         0.265472           1.1401        -0.323951
         -49.5918          62.2959                5          1.12074        -0.316856         -1.14055          0.32306          1.51701        -0.430238
         -45.9184          62.2959                5          2.51245        -0.711713         -2.16826         0.614357          1.53859        -0.445553
         -42.2449          62.2959                5          3.36806        -0.959975         -3.12984         0.890887        -0.480048         0.121997
         -38.5714          62.2959                5          2.99573        -0.861624         -3.49989          1.00481         -2.90396         0.813724
          -34.898          62.2959                5          1.57884        -0.460251         -3.65224          1.04572         -3.67445          1.03842
         -31.2245          62.2959                5         0.744988         -0.22476         -3.60923          1.03915         -3.94348          1.12066
          -27.551          62.2959                5         0.542523        -0.166829         -3.72669          1.07234          -3.5192         0.996722
         -23.8776          62.2959                5          0.34749        -0.112434         -3.96796          1.14539         -3.25031         0.922128
         -20.2041          62.2959                5         0.117117       -0.0486741         -4.32475          1.24186         -3.00845         0.892501
         -16.5306          62.2959                5        0.0475047       -0.0256861         -4.30071          1.22558         -3.07863         0.873818
         -12.8571          62.2959                5         0.110708       -0.0364392         -3.79812          1.11088         -3.51689          1.01638
         -9.18367          62.2959                5       -0.0648221        0.0185071         -3.13143         0.994465         -3.43508          1.10604
          -5.5102          62.2959                5        -0.338504        0.0930418         -2.99892         0.960653          -3.7187          1.16607
         -1.83673          62.2959                5        -0.503613         0.132507         -3.72406          1.08818         -3.96067          1.09437
          1.83673          62.2959                5        -0.549192          0.14576         -3.97078          1.15207          -3.6232          1.06072
           5.5102          62.2959                5        -0.391682         0.109827         -3.70646          1.10578         -4.68228          1.33449
          9.18367          62.2959                5         -0.38627          0.11739         -3.05097         0.942371         -4.88232          1.43806
          12.8571          62.2959                5        -0.608167         0.184648         -2.87657         0.895926         -4.69708           1.5195
          16.5306          62.2959                5        -0.957976         0.281696         -2.45971         0.716657         -5.19581          1.59811
          20.2041          62.2959                5         -1.30455         0.381807          -2.0641         0.650637         -6.03825          1.76396
          23.8776          62.2959                5         -1.65194         0.476203         -1.23713         0.450332         -7.04229          2.03796
           27.551          62.2959                5         -1.74315         0.545832         -0.38386         0.123894         -8.07171          2.30723
          31.2245          62.2959                5         -2.02978         0.637902         0.854555        -0.259022         -8.31778          2.37622
           34.898          62.2959                5         -2.33928         0.728556          2.06135        -0.617545         -8.58794          2.44255
          38.5714          62.2959                5         -2.19901         0.631385          3.33992        -0.958687         -7.58783           2.1787
          42.2449          62.2959                5         -2.22403         0.632888          1.20477         -0.34886         -3.49364          1.00017
          45.9184          62.2959                5        -0.735137         0.205719          1.60894        -0.462687         -3.04642         0.873265
          49.5918          62.2959                5        -0.491209         0.136657          1.16017        -0.334493         -2.65701         0.762575
          53.2653          62.2959                5        -0.457592         0.129068         0.678066        -0.194839         -2.16312         0.620232
          56.9388          62.2959                5        -0.171781        0.0478485            0.518        -0.148027         -1.89494         0.543712
          60.6122          62.2959                5       -0.0346416       0.00965049         0.355586        -0.100945         -1.77444         0.508901
          64.2857          62.2959                5       -0.0465139         0.014298         0.187543       -0.0527451         -1.75256         0.501849
          67.9592          62.2959                5       -0.0705114        0.0205174         0.046159       -0.0130422         -1.41926         0.406137
          71.6327          62.2959                5        0.0230372      -0.00678389        0.0658761       -0.0190927         -1.11652         0.319443
          75.3061          62.2959                5          0.14607       -0.0418714         0.202027       -0.0577804        -0.961963         0.275368
          78.9796          62.2959                5         0.202303        -0.057923         0.246974       -0.0705333        -0.819913         0.234827
          82.6531          62.2959                5          0.15662       -0.0448073         0.126941       -0.0362684        -0.656698         0.188184
          86.3265          62.2959                5         0.116878       -0.0334619         0.103456       -0.0296228        -0.547615         0.157091
               90          62.2959                5        0.0800562       -0.0229279        0.0701263       -0.0200589        -0.465975          0.13373
              -90          65.6633                5         0.069658        -0.019741       -0.0564359        0.0160117         0.409676        -0.116363
         -86.3265          65.6633                5        0.0855001       -0.0242321       -0.0746182        0.0211581         0.449644         -0.12773
         -82.6531          65.6633                5         0.113693       -0.0322376        -0.107307        0.0304121         0.476652        -0.135439
         -78.9796          65.6633                5         0.159069       -0.0451372         -0.14015        0.0397027          0.53854        -0.153094
         -75.3061          65.6633                5         0.165907       -0.0470754        -0.148647        0.0421047         0.624629        -0.177575
         -71.6327          65.6633                5          0.13421       -0.0380521        -0.132797        0.0376181         0.734922        -0.208884
         -67.9592          65.6633                5        0.0646862        -0.018269       -0.0931928        0.0264107         0.869205        -0.246961
         -64.2857          65.6633                5         0.186112       -0.0526991        -0.221614        0.0627979          0.94106        -0.267514
         -60.6122          65.6633                5         0.430633        -0.122304        -0.409684         0.116129          0.91995        -0.261982
         -56.9388          65.6633                5         0.591712        -0.168195        -0.595861         0.169299         0.876757        -0.249823
         -53.2653          65.6633                5         0.806775        -0.229469        -0.799048         0.226837         0.935663        -0.266621
         -49.5918          65.6633                5         0.946935        -0.268913        -0.934045         0.264591          1.08573        -0.308974
         -45.9184          65.6633                5           1.0016        -0.282975         -1.32346         0.374624          1.13754        -0.324786
         -42.2449          65.6633                5          1.48815        -0.423471         -2.18381          0.62111       -0.0621787        0.0137899
         -38.5714          65.6633                5          1.96171        -0.560323         -3.25526           0.9275         -1.51334         0.423638
          -34.898          65.6633                5          1.48408         -0.42854         -4.14249          1.18056         -1.94811         0.548649
         -31.2245          65.6633                5         0.509451        -0.152853         -4.07275          1.16558         -1.99782         0.566564
          -27.551          65.6633                5         0.572355        -0.169384         -4.27923          1.22906         -2.19536         0.619574
         -23.8776          65.6633                5         0.324714        -0.098153         -4.60527          1.32959         -1.98427         0.553903
         -20.2041          65.6633                5       -0.0683832        0.0112192         -4.59591          1.32543         -1.60042         0.461993
         -16.5306          65.6633                5        -0.029497       0.00278814          -4.7944          1.37096         -1.71877         0.459798
         -12.8571          65.6633                5        0.0170071      -0.00635344         -4.41334          1.28945         -1.97862         0.567412
         -9.18367          65.6633                5        -0.123856        0.0354587          -3.7135          1.14838          -2.0447         0.691202
          -5.5102          65.6633                5        -0.260789        0.0747883         -3.37765          1.06031          -2.2155          0.75671
         -1.83673          65.6633                5        -0.388794         0.105401         -4.15709          1.20573         -2.49022          0.67032
          1.83673          65.6633                5        -0.409322         0.111483          -4.1866          1.20481         -2.24058         0.626926
           5.5102          65.6633                5        -0.321368        0.0900005         -4.36167          1.28077         -3.58855         0.997995
          9.18367          65.6633                5        -0.098924          0.02274         -4.30196          1.26647         -3.68514          1.05257
          12.8571          65.6633                5         -0.47917         0.138716         -3.53865          1.05876         -3.24403         0.970226
          16.5306          65.6633                5        -0.774888         0.226311         -4.02507          1.19444         -3.68257          1.06824
          20.2041          65.6633                5        -0.903042         0.270127         -4.00936          1.17191          -4.1192          1.13588
          23.8776          65.6633                5          -1.0037         0.291954         -3.57028          1.05569         -4.62293          1.29971
           27.551          65.6633                5         -1.22886         0.355803          -2.6836         0.795624         -4.70901          1.34014
          31.2245          65.6633                5         -1.45003          0.42332         -1.88993          0.55187         -4.84227          1.38466
           34.898          65.6633                5         -1.94542         0.563766         -1.18123          0.33805         -5.30594          1.51517
          38.5714          65.6633                5         -2.31989         0.663452        -0.971087         0.270915         -3.22419         0.922261
          42.2449          65.6633                5         -1.20495         0.341409         0.748748        -0.219198         -3.34581          0.95982
          45.9184          65.6633                5        -0.545679         0.152923          1.12713        -0.325703         -2.59584          0.74459
          49.5918          65.6633                5         -0.38232         0.106397         0.995747        -0.287683         -2.21796         0.636648
          53.2653          65.6633                5        -0.327124        0.0922785         0.508839        -0.146472         -1.80646         0.518223
          56.9388          65.6633                5        -0.208297        0.0583016          0.22503       -0.0645635         -1.55988         0.447641
          60.6122          65.6633                5        -0.176904        0.0495564        0.0297713      -0.00855927         -1.38789         0.398038
          64.2857          65.6633                5        -0.142521        0.0407437       -0.0162045       0.00464271         -1.34265         0.384372
          67.9592          65.6633                5       -0.0639973        0.0180747      -0.00809889       0.00192924         -1.09508         0.313287
          71.6327          65.6633                5         0.074179       -0.0213403         0.151189       -0.0433339        -0.942175         0.269698
          75.3061          65.6633                5         0.152464        -0.043659          0.23341       -0.0666802        -0.805908         0.230831
          78.9796          65.6633                5         0.170858       -0.0488813         0.238563       -0.0681095        -0.686283         0.196687
          82.6531          65.6633                5         0.121132       -0.0346423         0.148188       -0.0423458        -0.576589         0.165345
          86.3265          65.6633                5        0.0783399       -0.0224327        0.0906769       -0.0259511        -0.510007         0.146307
               90          65.6633                5         0.046685       -0.0133754        0.0630488       -0.0180279         -0.43563          0.12501
              -90          69.0306                5        0.0519841       -0.0147295       -0.0468127         0.013281         0.382863        -0.108736
         -86.3265          69.0306                5        0.0682678       -0.0193463       -0.0649532        0.0184181         0.422266        -0.119948
         -82.6531          69.0306                5        0.0847004       -0.0240103       -0.0895711        0.0253934         0.444408        -0.126263
         -78.9796          69.0306                5         0.120095       -0.0340762        -0.114968        0.0325874         0.480407        -0.136549
         -75.3061          69.0306                5         0.159095       -0.0451562        -0.140222        0.0397358         0.548889        -0.156071
         -71.6327          69.0306                5         0.159559       -0.0452747        -0.141129        0.0399956         0.641575         -0.18242
         -67.9592          69.0306                5         0.121486       -0.0344318        -0.117689        0.0333669         0.758462        -0.215597
         -64.2857          69.0306                5         0.184031       -0.0521396        -0.172532        0.0488469         0.836962        -0.238054
         -60.6122          69.0306                5         0.362115        -0.102935        -0.350432        0.0994096         0.850642        -0.242294
         -56.9388          69.0306                5         0.507276        -0.144574        -0.504383          0.14324         0.865046        -0.246642
         -53.2653          69.0306                5         0.600176        -0.170865        -0.600535         0.170216         0.954809        -0.272098
         -49.5918          69.0306                5         0.618174        -0.175328        -0.628497          0.17741          1.13573        -0.323109
         -45.9184          69.0306                5         0.658959         -0.18664        -0.886804         0.250954          1.15075        -0.327481
         -42.2449          69.0306                5         0.800937        -0.227021         -1.57777         0.447878         0.751981        -0.215267
         -38.5714          69.0306                5          1.05097        -0.299384         -2.52035         0.716397       -0.0484836        0.0104468
          -34.898          69.0306                5            1.227        -0.351849         -3.66918          1.04079         -0.28694        0.0774156
         -31.2245          69.0306                5         0.429777        -0.126277         -3.79061          1.08343        -0.511368         0.142154
          -27.551          69.0306                5         0.468524        -0.135793         -4.12927           1.1822        -0.612597          0.16821
         -23.8776          69.0306                5         0.214792       -0.0612088          -4.7231          1.36047        -0.500072         0.125963
         -20.2041          69.0306                5        -0.172601        0.0459114         -4.28989          1.23751        -0.171429        0.0378901
         -16.5306          69.0306                5       -0.0533379        0.0134119          -4.6609          1.32986        -0.286748        0.0397552
         -12.8571          69.0306                5       -0.0251667       0.00635899         -4.41678           1.2823        -0.394729         0.112471
         -9.18367          69.0306                5        -0.115789        0.0322874         -4.14755          1.21085        -0.648184         0.194332
          -5.5102          69.0306                5        -0.217239        0.0614339         -3.90058          1.14557        -0.864121         0.266197
         -1.83673          69.0306                5          -0.3096        0.0862806         -4.19168          1.20939         -0.94844         0.244555
          1.83673          69.0306                5        -0.287251        0.0805765         -3.80038          1.08742          -1.0529         0.263736
           5.5102          69.0306                5        -0.264551        0.0739147         -4.68603          1.35742         -2.25349         0.614044
          9.18367          69.0306                5       -0.0909965        0.0202283         -4.24159          1.22761         -1.82326         0.500827
          12.8571          69.0306                5        -0.352233        0.0980883         -3.40738         0.998959         -1.77301         0.503061
          16.5306          69.0306                5        -0.488887           0.1377         -3.38514         0.990636         -1.80098         0.503794
          20.2041          69.0306                5        -0.694053         0.199978         -4.30426          1.24842         -2.05924         0.557109
          23.8776          69.0306                5        -0.632456         0.184092         -4.14247          1.19996         -2.40055         0.667531
           27.551          69.0306                5         -0.76941         0.223215          -3.1082         0.905265         -2.98599         0.850464
          31.2245          69.0306                5         -1.01694         0.295612          -2.2971         0.659492         -2.53939         0.726339
           34.898          69.0306                5         -1.16405         0.335741         -1.52361         0.431809         -1.91306         0.544622
          38.5714          69.0306                5         -1.00855         0.289824        -0.510069         0.143773         -2.02986         0.579452
          42.2449          69.0306                5        -0.697676         0.199576          0.43319        -0.125662          -2.1161         0.605944
          45.9184          69.0306                5        -0.511798         0.145734         0.593943        -0.171677         -2.06772         0.592639
          49.5918          69.0306                5        -0.373884         0.106278         0.498411        -0.143893         -1.80447         0.517438
          53.2653          69.0306                5         -0.27245        0.0771101         0.390451        -0.112735         -1.49522         0.429155
          56.9388          69.0306                5        -0.103346        0.0286744         0.157896       -0.0453844         -1.24426          0.35736
          60.6122          69.0306                5       -0.0130972       0.00302035       0.00320442     -0.000819178         -1.07109         0.307457
          64.2857          69.0306                5       -0.0102817       0.00259789       -0.0629372        0.0178422        -0.972511         0.278533
          67.9592          69.0306                5       0.00319263      -0.00106511        0.0895741        -0.025822        -0.917092         0.262506
          71.6327          69.0306                5        0.0966211       -0.0277114         0.194932       -0.0557438        -0.782476         0.224125
          75.3061          69.0306                5         0.130158       -0.0372613         0.223223       -0.0637487        -0.664503         0.190466
          78.9796          69.0306                5         0.103804       -0.0297148         0.174446       -0.0498367        -0.563173          0.16153
          82.6531          69.0306                5        0.0638314       -0.0182809           0.1059       -0.0302988        -0.507737         0.145655
          86.3265          69.0306                5        0.0481997       -0.0138099        0.0752243       -0.0215221        -0.469294         0.134625
               90          69.0306                5        0.0217113      -0.00622932        0.0532977       -0.0152398         -0.40218         0.115392
              -90           72.398                5        0.0325681      -0.00922067       -0.0354681        0.0100606          0.35298        -0.100238
         -86.3265           72.398                5        0.0492934       -0.0139632       -0.0535667        0.0151885         0.391818        -0.111293
         -82.6531           72.398                5         0.065974       -0.0186978       -0.0778592        0.0220739         0.413656        -0.117525
         -78.9796           72.398                5        0.0773234       -0.0219317       -0.0907769        0.0257429         0.437343         -0.12428
         -75.3061           72.398                5         0.123836       -0.0351508        -0.120917        0.0342823         0.481007         -0.13676
         -71.6327           72.398                5         0.156461       -0.0444111        -0.138582        0.0392886         0.556085         -0.15815
         -67.9592           72.398                5         0.146365       -0.0415081        -0.124899        0.0353907          0.64701        -0.184012
         -64.2857           72.398                5         0.149024       -0.0422322        -0.132727        0.0375702         0.734777        -0.209038
         -60.6122           72.398                5         0.271921       -0.0774352        -0.287803        0.0817475         0.779614        -0.222054
         -56.9388           72.398                5         0.367296        -0.104617        -0.375562         0.106578         0.865974        -0.246742
         -53.2653           72.398                5         0.387769         -0.10997         -0.39513         0.111624          1.04349        -0.296984
         -49.5918           72.398                5         0.391703        -0.110733        -0.459451          0.12965          1.17274        -0.333502
         -45.9184           72.398                5         0.418231         -0.11826        -0.591352          0.16727          1.22448         -0.34818
         -42.2449           72.398                5          0.40098        -0.112987        -0.977016         0.276881          1.22524        -0.348617
         -38.5714           72.398                5         0.492096        -0.139504         -1.66836         0.473294          1.04217        -0.297538
          -34.898           72.398                5         0.592824        -0.169543          -2.3639         0.669848           1.1112        -0.318055
         -31.2245           72.398                5         0.338938       -0.0979039         -2.89675         0.824998          1.01553        -0.292052
          -27.551           72.398                5         0.283978       -0.0805617         -3.21936         0.917121          1.11982         -0.32632
         -23.8776           72.398                5       0.00330867      0.000672668         -3.49916          1.00182          1.15229        -0.344946
         -20.2041           72.398                5        -0.195537        0.0554028         -3.40668         0.978108          1.27853         -0.37981
         -16.5306           72.398                5       -0.0240183       0.00618537         -3.90022          1.10229          1.21746        -0.386312
         -12.8571           72.398                5       -0.0665072        0.0181493         -3.72517          1.05504         0.892261        -0.291527
         -9.18367           72.398                5        -0.122163        0.0340108         -3.56838          1.01285         0.599731        -0.205561
          -5.5102           72.398                5        -0.188646        0.0530902         -3.43386         0.976829          0.34472        -0.129591
         -1.83673           72.398                5        -0.203249         0.056842         -3.44863         0.980133         0.367224        -0.136969
          1.83673           72.398                5        -0.200803        0.0576559         -3.01571          0.85614         0.206119        -0.101171
           5.5102           72.398                5        -0.267291        0.0760953         -4.18513          1.19613        -0.199993        0.0411946
          9.18367           72.398                5        -0.134521         0.034938         -3.54951           1.0147        -0.160458        0.0226187
          12.8571           72.398                5        -0.267137        0.0727783         -2.73839         0.791263         -0.39805        0.0898596
          16.5306           72.398                5        -0.297033        0.0816054         -2.69562         0.777632        -0.346089        0.0737932
          20.2041           72.398                5        -0.361249         0.101093         -2.59606         0.744065        -0.446773         0.100899
          23.8776           72.398                5        -0.432021         0.123534         -4.00801          1.14605       -0.0828923       0.00216801
           27.551           72.398                5        -0.470138         0.136758         -2.29074         0.656346          -1.0787         0.306242
          31.2245           72.398                5        -0.703546         0.203745         -1.98032         0.564842         -1.02556         0.292449
           34.898           72.398                5        -0.814723         0.234488         -1.11412         0.316805        -0.965038         0.274311
          38.5714           72.398                5        -0.690928         0.198366        -0.405612         0.115568         -1.23192         0.352183
          42.2449           72.398                5        -0.452608         0.129416         0.138748       -0.0405095         -1.36783         0.392169
          45.9184           72.398                5        -0.334988        0.0954589         0.174886       -0.0508009         -1.33453         0.382854
          49.5918           72.398                5        -0.224632        0.0636789         0.194651       -0.0563846         -1.29188         0.370807
          53.2653           72.398                5        -0.111242        0.0313595         0.159279       -0.0458952         -1.15877         0.332685
          56.9388           72.398                5       -0.0343319       0.00932837         0.111479       -0.0320324        -0.979655         0.281482
          60.6122           72.398                5        0.0606653       -0.0178288        0.0335165      -0.00950702        -0.797821         0.229276
          64.2857           72.398                5         0.121748       -0.0349944       0.00883991      -0.00253815         -0.69854         0.200193
          67.9592           72.398                5        0.0848296       -0.0243759         0.125463       -0.0358499        -0.685726          0.19651
          71.6327           72.398                5        0.0903637       -0.0258972         0.197106       -0.0563226        -0.637428         0.182724
          75.3061           72.398                5        0.0791529       -0.0226783         0.171467       -0.0489861         -0.53775         0.154273
          78.9796           72.398                5        0.0415397       -0.0119237         0.106419       -0.0304381        -0.478729         0.137391
          82.6531           72.398                5        0.0374881       -0.0107494         0.082119       -0.0234859        -0.458186          0.13145
          86.3265           72.398                5         0.026457      -0.00759354         0.057098       -0.0163361        -0.425475         0.122046
               90           72.398                5       0.00513507      -0.00148962        0.0408729       -0.0116946        -0.365625         0.104876
              -90          75.7653                5        0.0380945       -0.0107931       -0.0368605        0.0104567         0.316418       -0.0898529
         -86.3265          75.7653                5        0.0392527       -0.0111154        -0.048597        0.0137785         0.354003        -0.100551
         -82.6531          75.7653                5        0.0454887       -0.0128833       -0.0644304        0.0182661         0.379845        -0.107918
         -78.9796          75.7653                5        0.0567038       -0.0160775        -0.077418        0.0219555         0.403459        -0.114651
         -75.3061          75.7653                5        0.0682963       -0.0193784       -0.0938603        0.0266277         0.424205         -0.12057
         -71.6327          75.7653                5         0.101189        -0.028711        -0.120014        0.0340506         0.479464        -0.136315
         -67.9592          75.7653                5        0.0934499       -0.0264945        -0.115473        0.0327617           0.5552        -0.157854
         -64.2857          75.7653                5        0.0593607        -0.016804       -0.0929072        0.0263571         0.645698        -0.183596
         -60.6122          75.7653                5         0.154237       -0.0440163         -0.17417        0.0495706         0.730828        -0.208116
         -56.9388          75.7653                5         0.177185       -0.0502602        -0.185345        0.0524706         0.904945         -0.25759
         -53.2653          75.7653                5         0.149622        -0.041834        -0.173078        0.0485135          1.11782        -0.317833
         -49.5918          75.7653                5         0.175023        -0.049029        -0.290556        0.0819949          1.18659        -0.337367
         -45.9184          75.7653                5         0.195387       -0.0547738        -0.408067         0.115474            1.261        -0.358505
         -42.2449          75.7653                5         0.210715       -0.0590682        -0.525609         0.148951          1.34102        -0.381247
         -38.5714          75.7653                5         0.314234       -0.0888653        -0.656761         0.186719          1.60912        -0.458166
          -34.898          75.7653                5         0.339658       -0.0964782        -0.899019          0.25543          1.98564         -0.56617
         -31.2245          75.7653                5         0.203304       -0.0577981          -1.3003         0.368279           2.3867        -0.681049
          -27.551          75.7653                5        0.0432724       -0.0122056        -0.618914         0.176104          2.50338        -0.715746
         -23.8776          75.7653                5       -0.0753581        0.0215969        -0.666512         0.188702          2.57148        -0.737197
         -20.2041          75.7653                5         -0.13719        0.0396932         -1.94629         0.547216          2.74945        -0.791106
         -16.5306          75.7653                5        -0.112426        0.0322579         -2.08695         0.586423          2.39977        -0.698612
         -12.8571          75.7653                5        -0.122288        0.0348343         -2.02035         0.567321          2.03065        -0.598546
         -9.18367          75.7653                5        -0.142977        0.0406287         -1.97601          0.55439          1.69904        -0.508476
          -5.5102          75.7653                5        -0.174494        0.0496412         -1.95394         0.547629          1.40496        -0.428402
         -1.83673          75.7653                5       -0.0659039        0.0182615          -1.5337         0.427988          1.31824        -0.404755
          1.83673          75.7653                5        -0.149979        0.0427217          -1.8326          0.51096          1.53647        -0.467792
           5.5102          75.7653                5        -0.220403         0.063824         -1.94075         0.547552          1.51915        -0.442126
          9.18367          75.7653                5        -0.218285         0.063247         -2.23606         0.630642          1.25652         -0.36718
          12.8571          75.7653                5        -0.228946        0.0643732         -1.51686          0.43173         0.882783         -0.26905
          16.5306          75.7653                5        -0.158829        0.0445229         -1.42906          0.40549         0.955238        -0.285455
          20.2041          75.7653                5       -0.0384325       0.00997886         -1.24649         0.351101           1.0696        -0.312466
          23.8776          75.7653                5       -0.0990537        0.0283315         -0.48504          0.13471         0.854968        -0.248217
           27.551          75.7653                5        -0.253639        0.0728609        -0.519393         0.144769          0.58815         -0.17131
          31.2245          75.7653                5         -0.42893         0.122794         -1.09131         0.309452         0.239812       -0.0705283
           34.898          75.7653                5        -0.492212         0.140799        -0.617564         0.176412        -0.207707         0.058724
          38.5714          75.7653                5        -0.417686         0.119249        -0.247141        0.0709634        -0.540042         0.154702
          42.2449          75.7653                5        -0.266906        0.0758897       -0.0516844        0.0144535        -0.671075         0.192616
          45.9184          75.7653                5        -0.171332        0.0485111       0.00478689      -0.00168822        -0.646249         0.185614
          49.5918          75.7653                5       -0.0873574        0.0244903        0.0515104       -0.0150809        -0.621837         0.178705
          53.2653          75.7653                5       -0.0148693       0.00384491        0.0886287        -0.025674        -0.623879         0.179297
          56.9388          75.7653                5        0.0743088       -0.0214355         0.111827       -0.0320263        -0.615228         0.176638
          60.6122          75.7653                5         0.127007       -0.0364277         0.122596       -0.0350053        -0.560571         0.160898
          64.2857          75.7653                5         0.120407       -0.0345744         0.132386       -0.0378391        -0.490727         0.140876
