           x [mm]           y [mm]           z [mm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
         -78.9796          38.7245                5          0.29205       -0.0579762        -0.263217        0.0523932         0.631605        -0.125629
         -75.3061          38.7245                5         0.487355       -0.0970961        -0.418355        0.0834409          0.66455        -0.132454
         -71.6327          38.7245                5         0.743743        -0.148694        -0.578157         0.115501         0.620498        -0.124081
         -67.9592          38.7245                5          1.16379         -0.23288        -0.842759         0.168313         0.845688        -0.169714
         -64.2857          38.7245                5          1.62181        -0.324201         -1.14849         0.229208          1.24511        -0.249679
         -60.6122          38.7245                5          2.37616        -0.475885         -1.63357         0.326353          1.07518        -0.219416
         -56.9388          38.7245                5          4.16083        -0.837686          -2.6534         0.533207        -0.529165           0.0943
         -53.2653          38.7245                5          3.95699        -0.806728         -2.88729         0.584415          -3.1243         0.619553
         -49.5918          38.7245                5          2.41537        -0.510345         -2.23757          0.45866         -5.27387           1.0644
         -45.9184          38.7245                5           0.8849        -0.194584         -1.64772         0.332787         -6.47097          1.27512
         -42.2449          38.7245                5        -0.360707        0.0672459         -1.41752         0.274169         -6.85589          1.40122
         -38.5714          38.7245                5          -1.5802         0.287799         -1.59168         0.293443         -8.77824          1.70978
          -34.898          38.7245                5         -2.94099         0.544104          -1.9238         0.363148         -10.4885          2.04558
         -31.2245          38.7245                5         -6.14206          1.20209         -3.33801         0.649467         -11.6683          2.35196
          -27.551          38.7245                5         -10.9685          2.22611         -5.53175          1.11816         -13.0326           2.6813
         -23.8776          38.7245                5         -21.9238          4.46458         -10.8789          2.21826         -15.9292          3.34971
         -20.2041          38.7245                5         -34.7006          7.08494         -18.2582          3.73716         -9.88172          2.04436
         -16.5306          38.7245                5         -43.3946           8.8816         -23.4588          4.81218          8.01698         -1.62036
         -12.8571          38.7245                5         -40.6429          8.23829         -21.8404          4.42843          34.5948          -7.1045
         -9.18367          38.7245                5         -28.2323          5.65402         -15.4543          3.09008          45.5445         -9.25557
          -5.5102          38.7245                5         -17.4842          3.49628         -9.72267          1.93387          48.6144         -9.82848
         -1.83673          38.7245                5         -9.61987          1.92552         -5.81555          1.16203          49.8643         -10.0641
          1.83673          38.7245                5         -1.49461         0.307413         -5.14436          1.03057          53.0388          -10.698
           5.5102          38.7245                5          9.85179         -1.96295         -8.78315          1.75566          53.4753          -10.799
          9.18367          38.7245                5          22.4158         -4.47031         -14.5876          2.91062          53.3985         -10.8102
          12.8571          38.7245                5          37.2923         -7.57621         -21.7624          4.42311          38.8105         -7.97503
          16.5306          38.7245                5          41.8633         -8.57207         -22.7835           4.6711          13.8804          -2.8306
          20.2041          38.7245                5          33.6574         -6.89084         -17.5108          3.59319         -5.04054          1.08008
          23.8776          38.7245                5          20.3612         -4.11417         -10.3642          2.14569         -13.3194          2.70644
           27.551          38.7245                5          10.8074         -2.18203         -5.06385          1.09462         -11.1689          2.31682
          31.2245          38.7245                5          6.44221         -1.27192         -2.84234         0.581437         -7.60097          1.58639
           34.898          38.7245                5          4.04788        -0.780358          -1.6444         0.324282         -5.61975          1.18517
          38.5714          38.7245                5          2.32585        -0.450387        -0.912133         0.182782         -4.30705         0.886636
          42.2449          38.7245                5          1.23085        -0.227925        -0.661098         0.130798         -2.99491         0.623609
          45.9184          38.7245                5         0.666243        -0.107952        -0.560544          0.11848           -2.402         0.499245
          49.5918          38.7245                5         0.648221       -0.0893776        -0.367656        0.0893642         -1.70536         0.359457
          53.2653          38.7245                5         0.515412       -0.0877641         -0.23055        0.0525716         -1.18507         0.240714
          56.9388          38.7245                5         0.389195       -0.0744013        -0.140021        0.0292352        -0.912658          0.17497
          60.6122          38.7245                5         0.302889       -0.0614047       -0.0690459        0.0134977          -0.6901         0.133136
          64.2857          38.7245                5         0.218134         -0.04242       -0.0746752        0.0156292        -0.537075         0.105047
          67.9592          38.7245                5         0.166966       -0.0328163       -0.0581869         0.011981         -0.42458        0.0839317
          71.6327          38.7245                5          0.12159        -0.023566       -0.0515596        0.0108332        -0.345254         0.068507
          75.3061          38.7245                5        0.0853623       -0.0163443       -0.0428248       0.00905026        -0.285692        0.0569032
          78.9796          38.7245                5        0.0609547       -0.0118761        -0.032508       0.00662724        -0.234442         0.046751
          82.6531          38.7245                5        0.0293291      -0.00575403       -0.0244451       0.00489404        -0.192142        0.0383302
          86.3265          38.7245                5        0.0270364      -0.00538779       -0.0194166       0.00388038        -0.148737        0.0297341
               90          38.7245                5        0.0358006      -0.00715025       -0.0159723       0.00323134        -0.111524         0.022368
              -90          42.0918                5        0.0190265      -0.00362175       -0.0524162        0.0104542         0.274017       -0.0540974
         -86.3265          42.0918                5        0.0648352       -0.0127546       -0.0774642        0.0154107         0.394101       -0.0780799
         -82.6531          42.0918                5         0.089844       -0.0177294         -0.10098        0.0200598         0.498265       -0.0989212
         -78.9796          42.0918                5         0.235506       -0.0466828        -0.232958        0.0464047         0.562092        -0.111703
         -75.3061          42.0918                5         0.427898       -0.0852248        -0.369211        0.0736653          0.56445        -0.112383
         -71.6327          42.0918                5         0.635976        -0.127162        -0.497943        0.0994511         0.514131        -0.102756
         -67.9592          42.0918                5          1.01271        -0.202699        -0.758524         0.151508         0.655537        -0.131507
         -64.2857          42.0918                5          1.37926        -0.276046          -1.0383         0.207471         0.835405        -0.167648
         -60.6122          42.0918                5          1.74179        -0.348441         -1.32129         0.264097          1.09178        -0.219052
         -56.9388          42.0918                5          2.78759         -0.56011         -2.01361         0.403276         0.394705       -0.0864471
         -53.2653          42.0918                5          3.86752        -0.784155         -2.86302          0.57712         -1.98065         0.385691
         -49.5918          42.0918                5          3.13253         -0.65212         -2.77778         0.565949         -4.76641         0.953519
         -45.9184          42.0918                5          1.44452        -0.316352         -1.97703         0.403653         -6.33737          1.25763
         -42.2449          42.0918                5        -0.213691         0.031887         -1.65713         0.320933         -7.39134          1.48802
         -38.5714          42.0918                5         -2.25796         0.386607         -1.89475         0.342594         -8.99102          1.79494
          -34.898          42.0918                5         -4.10193         0.787896         -2.48214         0.488884         -10.8203          2.18634
         -31.2245          42.0918                5         -8.15819          1.62088         -3.97243         0.802807         -11.9333          2.41766
          -27.551          42.0918                5          -14.169          2.86958         -6.61218          1.35528         -13.5227          2.75635
         -23.8776          42.0918                5         -27.4345          5.60589         -13.0688          2.69414          -11.291          2.33898
         -20.2041          42.0918                5         -38.8804          7.94537         -19.1424          3.93598           0.6464        -0.120977
         -16.5306          42.0918                5         -42.3816          8.65045         -21.9347           4.5045          23.1113         -4.75733
         -12.8571          42.0918                5          -34.758          6.99399         -17.3957          3.50634          43.0955         -8.80184
         -9.18367          42.0918                5         -25.2068          5.05016         -11.2725          2.25543          45.6165         -9.25396
          -5.5102          42.0918                5         -14.9494          2.97828         -5.26762          1.03577            48.26         -9.74438
         -1.83673          42.0918                5         -8.02411          1.61108         -1.25836         0.248883           49.015         -9.88877
          1.83673          42.0918                5         -1.52144         0.318416         -1.22182         0.243688          51.9872         -10.4898
           5.5102          42.0918                5          7.85844         -1.55559         -5.41173          1.07037          53.4313         -10.7963
          9.18367          42.0918                5          17.6614          -3.5155         -9.24869           1.8362          54.6289         -11.0493
          12.8571          42.0918                5          31.7825         -6.40448         -17.3571          3.50185          47.6435          -9.7168
          16.5306          42.0918                5          41.7584         -8.51632         -21.8525          4.48377          27.6047         -5.65793
          20.2041          42.0918                5          39.0678         -7.99996         -19.1217           3.9388          5.77176         -1.15478
          23.8776          42.0918                5          25.2402         -5.16987         -12.0904          2.50558          -6.8404          1.44679
           27.551          42.0918                5          14.6122         -3.00647         -6.35015          1.32911         -12.2476          2.53417
          31.2245          42.0918                5          8.38567         -1.68548          -3.3934         0.714243          -8.8531          1.84407
           34.898          42.0918                5          4.86797        -0.935401         -1.83114         0.363876         -5.90856          1.24897
          38.5714          42.0918                5          2.82991        -0.546803         -1.06732         0.212995           -4.442         0.931422
          42.2449          42.0918                5          1.36988        -0.249397        -0.589273          0.12185         -3.12466         0.654123
          45.9184          42.0918                5         0.895331        -0.145079        -0.386377        0.0861926         -2.42781         0.517497
          49.5918          42.0918                5          0.68313        -0.111873        -0.217482        0.0547854         -1.67974         0.340238
          53.2653          42.0918                5         0.519998       -0.0923539        -0.182997        0.0412545          -1.3304         0.260614
          56.9388          42.0918                5         0.384792       -0.0731749        -0.119918        0.0252285        -0.956412         0.182281
          60.6122          42.0918                5         0.308369       -0.0598959       -0.0602871        0.0131048        -0.712761         0.139753
          64.2857          42.0918                5         0.218215       -0.0419783       -0.0628744        0.0135813        -0.561595          0.11124
          67.9592          42.0918                5         0.171601       -0.0332678       -0.0541155         0.011536        -0.457275        0.0910575
          71.6327          42.0918                5         0.134178       -0.0260847       -0.0453251       0.00958784        -0.371308        0.0740818
          75.3061          42.0918                5         0.102555       -0.0200875        -0.033184       0.00689289         -0.29903        0.0596572
          78.9796          42.0918                5        0.0636178        -0.012481       -0.0239931       0.00492668        -0.248701        0.0496039
          82.6531          42.0918                5        0.0303043      -0.00601624       -0.0178328       0.00357284        -0.204602        0.0408311
          86.3265          42.0918                5        0.0306062      -0.00614528       -0.0131302       0.00263553        -0.158515        0.0317146
               90          42.0918                5        0.0392063      -0.00786133      -0.00910426       0.00186564        -0.118983        0.0238952
              -90          45.4592                5        0.0231368      -0.00444511       -0.0477704       0.00951984          0.21619       -0.0425638
         -86.3265          45.4592                5        0.0711718       -0.0140383       -0.0841168        0.0167521         0.331529       -0.0656045
         -82.6531          45.4592                5        0.0741417       -0.0146132       -0.0923583        0.0184166         0.421249       -0.0835128
         -78.9796          45.4592                5         0.205026       -0.0405977        -0.206787          0.04122         0.473392       -0.0939288
         -75.3061          45.4592                5          0.34859       -0.0693772        -0.311578        0.0621275         0.469434       -0.0933453
         -71.6327          45.4592                5          0.51114        -0.102159        -0.429973        0.0858446         0.409556       -0.0815378
         -67.9592          45.4592                5         0.818422        -0.163996        -0.663152         0.132602         0.407076        -0.081488
         -64.2857          45.4592                5          1.12997        -0.226506        -0.901235         0.180338          0.51183        -0.102957
         -60.6122          45.4592                5           1.4375        -0.288065         -1.14253         0.228738         0.693092        -0.139689
         -56.9388          45.4592                5          2.09829        -0.421646         -1.54421         0.310759         0.780844        -0.158016
         -53.2653          45.4592                5          3.47737         -0.70132         -2.66351         0.534435        -0.710653         0.130163
         -49.5918          45.4592                5          3.71568        -0.764879         -2.94152         0.598637         -4.77659         0.947205
         -45.9184          45.4592                5          1.69728        -0.379599         -2.17773         0.450441         -6.12773          1.25146
         -42.2449          45.4592                5        0.0118587       -0.0408787         -1.83281          0.37868         -7.27221          1.49329
         -38.5714          45.4592                5         -2.05421          0.38763         -1.71233         0.345224         -9.72616          1.94298
          -34.898          45.4592                5         -5.38934          1.08687         -2.81089          0.58068         -11.2203          2.24933
         -31.2245          45.4592                5         -10.4902          2.12166         -4.58827         0.949953         -12.1181          2.43679
          -27.551          45.4592                5         -19.0062          3.87456         -8.59861          1.78914         -14.8165          3.04798
         -23.8776          45.4592                5         -33.4386           6.8239         -15.0886           3.1203         -5.17365           1.0774
         -20.2041          45.4592                5         -42.3026          8.64722         -19.2486          3.97668          11.7941         -2.38519
         -16.5306          45.4592                5          -37.079          7.51291         -16.1777          3.31175          34.6446         -7.09994
         -12.8571          45.4592                5         -27.7375          5.55256         -10.1157          2.03166          47.2494         -9.60576
         -9.18367          45.4592                5         -18.9519          3.78274         -4.44707         0.882404            48.54         -9.82236
          -5.5102          45.4592                5         -9.20697          1.85382          1.17912        -0.241688          51.6094         -10.3279
         -1.83673          45.4592                5         -6.79325          1.37511          3.28629        -0.661912          50.1946         -10.1169
          1.83673          45.4592                5         -2.69089         0.547662           3.3294         -0.66901          52.3601         -10.5523
           5.5102          45.4592                5          4.08379        -0.802659          1.44334        -0.298044          54.5884         -11.0098
          9.18367          45.4592                5          12.6427         -2.50782         -2.14601         0.417734           56.486         -11.4048
          12.8571          45.4592                5          25.2655         -5.07481         -10.1736           2.0529          52.5151         -10.6616
          16.5306          45.4592                5          38.9774         -7.88801          -17.336          3.55249          40.4786         -8.29195
          20.2041          45.4592                5           41.781         -8.54011         -19.5156          4.03681          19.5539         -3.99714
          23.8776          45.4592                5          32.6402         -6.68381          -15.163          3.14732           -1.476         0.327834
           27.551          45.4592                5          19.4825         -3.98239         -8.23796          1.72244         -8.37274          1.79131
          31.2245          45.4592                5          11.0923         -2.25429         -4.07398          0.85332          -9.2885          1.99217
           34.898          45.4592                5          5.92565         -1.17688         -1.80339         0.376743         -6.50477          1.38293
          38.5714          45.4592                5          3.45907        -0.677476         -1.06068         0.223185         -4.64277          0.98077
          42.2449          45.4592                5          1.68747        -0.310959         -0.50442         0.112221         -3.02786         0.666863
          45.9184          45.4592                5          1.12631        -0.190518         -0.21669        0.0565303         -2.39725         0.503382
          49.5918          45.4592                5         0.756173        -0.135772         -0.13228        0.0337768         -1.83353           0.3635
          53.2653          45.4592                5         0.597048        -0.112771       -0.0923519        0.0216288         -1.43222         0.279992
          56.9388          45.4592                5         0.425568       -0.0834153       -0.0716815        0.0153157         -1.02618         0.201531
          60.6122          45.4592                5         0.323618       -0.0624686       -0.0585053        0.0129716         -0.74057         0.145947
          64.2857          45.4592                5         0.231973       -0.0455039       -0.0466401       0.00995268        -0.583702         0.116295
          67.9592          45.4592                5         0.170495       -0.0334877       -0.0401426       0.00848336        -0.495118        0.0986777
          71.6327          45.4592                5         0.118759       -0.0233789       -0.0335434       0.00701393        -0.414282        0.0825982
          75.3061          45.4592                5        0.0767662       -0.0151774       -0.0268424       0.00554438        -0.341193        0.0680565
          78.9796          45.4592                5        0.0445156      -0.00888326       -0.0200397       0.00407473        -0.275851        0.0550525
          82.6531          45.4592                5        0.0278339       -0.0056219       -0.0122454       0.00244241         -0.21555        0.0430539
          86.3265          45.4592                5        0.0323096      -0.00652792      -0.00875137       0.00175957        -0.167518        0.0335466
               90          45.4592                5        0.0407046      -0.00819316      -0.00448847      0.000938593        -0.126531        0.0254434
              -90          48.8265                5        0.0379056      -0.00741043       -0.0509359        0.0101481         0.162293       -0.0318227
         -86.3265          48.8265                5        0.0950723       -0.0188527       -0.0996411        0.0198733         0.267505        -0.052843
         -82.6531          48.8265                5        0.0726402       -0.0143141       -0.0891604        0.0178229         0.343952       -0.0680365
         -78.9796          48.8265                5         0.154697       -0.0305362        -0.172126        0.0342731         0.389778       -0.0771883
         -75.3061          48.8265                5         0.222723       -0.0441479        -0.231237        0.0460278         0.400414       -0.0794087
         -71.6327          48.8265                5         0.389278       -0.0777359        -0.359508        0.0717795          0.33122       -0.0655743
         -67.9592          48.8265                5         0.617387        -0.123908        -0.540898         0.108302         0.244741       -0.0488093
         -64.2857          48.8265                5         0.861786        -0.173191        -0.732762         0.146947         0.253273       -0.0513019
         -60.6122          48.8265                5          1.05154        -0.211601        -0.906212         0.182054         0.184655       -0.0379214
         -56.9388          48.8265                5          1.54685        -0.312276         -1.24509         0.251304         0.111759       -0.0242969
         -53.2653          48.8265                5          2.51311        -0.504639         -1.90955         0.383337         0.776049        -0.158037
         -49.5918          48.8265                5          4.36647        -0.889347          -3.0568         0.619261         -2.90925         0.566979
         -45.9184          48.8265                5          2.25694        -0.489451         -2.21951         0.465726         -6.09633          1.22672
         -42.2449          48.8265                5       -0.0845857       -0.0277661         -1.92548         0.416765         -7.33423           1.5228
         -38.5714          48.8265                5         -2.57201         0.494019         -1.92318         0.411377          -9.3909          1.92652
          -34.898          48.8265                5         -6.51429          1.32619          -2.8444         0.603636         -11.1875          2.27092
         -31.2245          48.8265                5         -12.2135          2.49834          -4.7618          1.00837          -11.886          2.40103
          -27.551          48.8265                5         -25.3032          5.17012         -10.4379          2.18022         -10.0594          2.07718
         -23.8776          48.8265                5         -37.4937          7.67509         -13.7948          2.89035          6.91575         -1.41624
         -20.2041          48.8265                5         -39.4684          8.05348         -12.2417           2.5703          25.5851         -5.27442
         -16.5306          48.8265                5         -31.0902          6.24424         -5.94132          1.22839           44.317         -9.05129
         -12.8571          48.8265                5         -20.8979          4.15714         0.984193        -0.191545          50.8542         -10.3004
         -9.18367          48.8265                5         -11.8552          2.36433          7.44533         -1.47852          50.4778           -10.19
          -5.5102          48.8265                5         -7.48521          1.50868          11.5447         -2.28974          49.7582         -10.0346
         -1.83673          48.8265                5         -5.59439            1.133          13.2211         -2.60798           49.687          -10.047
          1.83673          48.8265                5         -3.08009         0.617646          12.4062          -2.4677          52.8858         -10.6799
           5.5102          48.8265                5          1.36813        -0.275627           10.495         -2.08653          55.7172          -11.238
          9.18367          48.8265                5          6.67746         -1.33985          7.05244         -1.39436          57.4349         -11.5759
          12.8571          48.8265                5          16.9085         -3.34162          1.53568        -0.300781          59.3238         -11.9831
          16.5306          48.8265                5          31.0421         -6.24742         -6.05225          1.26556          48.3676         -9.87816
          20.2041          48.8265                5          39.9279         -8.13425         -13.6888          2.86488          31.8457         -6.53921
          23.8776          48.8265                5          38.8517         -7.97724         -15.5496          3.26556          9.10094         -1.84773
           27.551          48.8265                5          25.0882          -5.1533         -9.98795          2.10373         -4.73257         0.993715
          31.2245          48.8265                5          13.6448         -2.76888          -4.2766         0.903272         -8.54131          1.82668
           34.898          48.8265                5          7.55737         -1.48657         -1.86843         0.385387         -7.00611          1.45271
          38.5714          48.8265                5          4.06613        -0.796887         -1.02366         0.218077         -5.02412          1.05246
          42.2449          48.8265                5          1.98988        -0.378178        -0.377596        0.0936298         -3.24004         0.684811
          45.9184          48.8265                5          1.23983        -0.220809       -0.0925462        0.0320778           -2.444         0.486483
          49.5918          48.8265                5         0.945844        -0.179968       -0.0179736       0.00934421         -1.87387         0.371738
          53.2653          48.8265                5         0.629801        -0.121641       -0.0313265       0.00903959         -1.47002         0.290798
          56.9388          48.8265                5         0.473648       -0.0924765       -0.0462998        0.0108747         -1.08557         0.214491
          60.6122          48.8265                5         0.350855       -0.0691905       -0.0236289       0.00578715        -0.785688         0.156534
          64.2857          48.8265                5         0.232715       -0.0458837        -0.034836       0.00752632        -0.596917         0.119239
          67.9592          48.8265                5         0.153798       -0.0303194       -0.0289189       0.00615072        -0.524668         0.104661
          71.6327          48.8265                5        0.0863353       -0.0170592       -0.0227474       0.00473302        -0.452118        0.0900383
          75.3061          48.8265                5        0.0625089       -0.0124407        -0.017233       0.00355736        -0.364064        0.0725742
          78.9796          48.8265                5        0.0491123      -0.00984482       -0.0131569       0.00269124        -0.283849         0.056733
          82.6531          48.8265                5        0.0411205      -0.00825937      -0.00691992        0.0013965        -0.215525        0.0431606
          86.3265          48.8265                5        0.0299127      -0.00605009        -0.013411       0.00266416        -0.178692        0.0358276
               90          48.8265                5        0.0388799      -0.00783621       -0.0078814       0.00159423        -0.137374        0.0276522
              -90          52.1939                5        0.0592619        -0.011703       -0.0619327        0.0123467         0.114102       -0.0222279
         -86.3265          52.1939                5        0.0862595       -0.0171083        -0.100745        0.0201312         0.185195       -0.0363795
         -82.6531          52.1939                5        0.0512885       -0.0100387       -0.0774722        0.0154669         0.271739       -0.0535934
         -78.9796          52.1939                5        0.0729318       -0.0141849        -0.119816        0.0237891          0.31653       -0.0624897
         -75.3061          52.1939                5        0.0967313       -0.0188826        -0.149417        0.0296868         0.345415       -0.0682105
         -71.6327          52.1939                5          0.27198        -0.054263         -0.27119        0.0541709         0.275833       -0.0543946
         -67.9592          52.1939                5         0.400774       -0.0806271        -0.390741        0.0784631         0.175468       -0.0346893
         -64.2857          52.1939                5         0.530581        -0.107155        -0.517354         0.104231        0.0632391       -0.0126121
         -60.6122          52.1939                5         0.672948         -0.13613        -0.648749         0.130885       -0.0702484        0.0137097
         -56.9388          52.1939                5         0.888788        -0.180923        -0.824328         0.166727        -0.355102        0.0709154
         -53.2653          52.1939                5          1.73709        -0.352759         -1.34802         0.271803        -0.246949        0.0483217
         -49.5918          52.1939                5          3.69114        -0.749863         -2.54474          0.51465        -0.670787         0.127309
         -45.9184          52.1939                5           3.5564        -0.728638         -2.94926         0.600291         -4.89616         0.971501
         -42.2449          52.1939                5         0.221065       -0.0700377         -2.07343         0.444227         -7.43613          1.53253
         -38.5714          52.1939                5         -2.58125         0.511425           -1.928         0.418084         -9.21601          1.92326
          -34.898          52.1939                5         -7.44927          1.52618         -2.74734         0.588472         -11.4017           2.3577
         -31.2245          52.1939                5         -15.4157          3.15118         -4.62806          0.97933         -10.0408          2.06219
          -27.551          52.1939                5         -29.9854          6.15176         -10.1657          2.14209         -2.54913         0.527409
         -23.8776          52.1939                5          -35.685          7.30949         -5.34638          1.16927          18.3831         -3.82982
         -20.2041          52.1939                5         -34.3843          6.98487        -0.612116         0.189987           37.393         -7.73817
         -16.5306          52.1939                5         -23.9865          4.80884          12.2899         -2.46176          48.2484         -9.87921
         -12.8571          52.1939                5         -13.1597          2.61142          20.0391         -4.01283          50.6967          -10.291
         -9.18367          52.1939                5          -8.0167          1.59908          21.7779         -4.33657          50.6673         -10.2498
          -5.5102          52.1939                5         -5.96374          1.19412          23.9336         -4.74332          48.4974         -9.81491
         -1.83673          52.1939                5         -5.52854          1.12139          24.8844          -4.9481          48.6341          -9.8622
          1.83673          52.1939                5         -4.26863         0.872249          25.0953         -5.00235          51.7676          -10.496
           5.5102          52.1939                5        -0.200699        0.0344521          22.8615         -4.54387           54.199         -10.9827
          9.18367          52.1939                5          4.83121        -0.954307          22.4154         -4.46027          56.7677         -11.4977
          12.8571          52.1939                5          11.5281         -2.27049          19.4629         -3.87596          57.8522         -11.7424
          16.5306          52.1939                5          22.3964         -4.43733          9.87612         -1.94339          57.9768         -11.8427
          20.2041          52.1939                5          34.1902         -6.93763         0.184072        0.0276604          40.8261         -8.43189
          23.8776          52.1939                5          37.9069         -7.79043         -6.74147          1.47295          21.5747         -4.47139
           27.551          52.1939                5          31.8764         -6.55887         -10.0335          2.13672          2.17542        -0.423862
          31.2245          52.1939                5           16.647         -3.42578         -4.03267         0.885759         -8.15863          1.69293
           34.898          52.1939                5          8.18499         -1.69495         -1.27176         0.285689         -6.51333          1.28957
          38.5714          52.1939                5           4.0725        -0.838559        -0.676994         0.160464         -5.86756          1.15524
          42.2449          52.1939                5          2.04539        -0.389908       -0.0122201        0.0247311         -4.03799          0.77869
          45.9184          52.1939                5          1.32009        -0.247241        0.0152152        0.0074576          -2.4384         0.483794
          49.5918          52.1939                5         0.894192        -0.172766        0.0665359      -0.00874213         -1.90586         0.379602
          53.2653          52.1939                5         0.570354        -0.111844        0.0263294      -0.00305799         -1.48593         0.294953
          56.9388          52.1939                5         0.444569       -0.0879477      -0.00450948       0.00216305         -1.08418         0.215774
          60.6122          52.1939                5         0.371487       -0.0735986      -0.00619559       0.00221942        -0.809562         0.161722
          64.2857          52.1939                5         0.255665       -0.0506666       -0.0163647       0.00383747         -0.60918          0.12196
          67.9592          52.1939                5         0.162536       -0.0322211       -0.0179233       0.00392339        -0.524798         0.105042
          71.6327          52.1939                5        0.0902422       -0.0179303       -0.0172428       0.00361924        -0.457826          0.09156
          75.3061          52.1939                5        0.0572411       -0.0114408        -0.012767       0.00263993        -0.377497        0.0755014
          78.9796          52.1939                5        0.0608277       -0.0121801      -0.00615727        0.0013096        -0.285747        0.0572397
          82.6531          52.1939                5        0.0506132       -0.0101443      -0.00229864      0.000486134        -0.215131        0.0431943
          86.3265          52.1939                5        0.0420323      -0.00844914      -0.00672974       0.00134563        -0.171673        0.0345244
               90          52.1939                5        0.0387582        -0.007801      -0.00935997       0.00187489        -0.142344        0.0286813
              -90          55.5612                5        0.0523797       -0.0103343       -0.0570458        0.0113664         0.098985       -0.0192205
         -86.3265          55.5612                5        0.0736565       -0.0146016       -0.0973489        0.0194439         0.122267       -0.0238084
         -82.6531          55.5612                5        0.0188405       -0.0035686       -0.0589939        0.0117336         0.200386       -0.0393439
         -78.9796          55.5612                5       -0.0149993       0.00335735       -0.0580662        0.0115109         0.250185       -0.0491451
         -75.3061          55.5612                5        0.0474909       -0.0090847       -0.0964834         0.019167         0.275048       -0.0540615
         -71.6327          55.5612                5         0.132396       -0.0263161        -0.175184        0.0351033         0.264039       -0.0520467
         -67.9592          55.5612                5         0.220102       -0.0440639        -0.259627        0.0521486         0.233801       -0.0462048
         -64.2857          55.5612                5         0.320369        -0.064258        -0.348851        0.0700801         0.182305       -0.0361184
         -60.6122          55.5612                5         0.432266       -0.0867138         -0.44393        0.0891181          0.10749       -0.0213682
         -56.9388          55.5612                5          0.37403       -0.0751279        -0.674593         0.136067        -0.289174        0.0588263
         -53.2653          55.5612                5         0.814796        -0.165538         -1.03037         0.208942        -0.732869         0.148136
         -49.5918          55.5612                5          2.11041        -0.424388         -1.78522         0.360026      -0.00586955      0.000654764
         -45.9184          55.5612                5          3.11425        -0.630303         -2.80951         0.569324         -1.29923          0.25587
         -42.2449          55.5612                5         0.802399        -0.181237         -2.41048         0.501806         -7.13366          1.42515
         -38.5714          55.5612                5         -2.70514         0.544541         -1.76696         0.384738         -9.30987          1.92041
          -34.898          55.5612                5         -7.90786          1.62067         -1.77594         0.388893         -10.0414          2.04844
         -31.2245          55.5612                5         -17.8837          3.67464         -3.25455         0.704443         -7.06713          1.43117
          -27.551          55.5612                5         -30.2591          6.24097         -3.44509         0.768173          11.1263         -2.35769
         -23.8776          55.5612                5         -29.1866          5.98062          6.15452         -1.22257          22.8291          -4.7799
         -20.2041          55.5612                5         -23.1645          4.68324          19.2457         -3.93069          37.9608         -7.90562
         -16.5306          55.5612                5         -15.2701           3.0415          29.9453         -6.10376          40.7484         -8.39408
         -12.8571          55.5612                5          -9.1884          1.81303          38.0308         -7.72107          37.3124         -7.64665
         -9.18367          55.5612                5         -6.02416          1.19227          39.1491         -7.92899           36.234         -7.41669
          -5.5102          55.5612                5         -5.13883          1.02406          41.1065         -8.33937          34.9357          -7.1643
         -1.83673          55.5612                5         -5.59776          1.14324           41.268         -8.36966          34.5413         -7.07601
          1.83673          55.5612                5         -4.53457         0.925961          40.5938         -8.22176          37.1661         -7.60796
           5.5102          55.5612                5         -1.27686         0.261586          38.8607         -7.85365          40.2135         -8.21367
          9.18367          55.5612                5          2.84067         -0.55587          38.2626         -7.73569           42.882         -8.76627
          12.8571          55.5612                5          7.85976         -1.54315          36.4447          -7.3644          45.7513         -9.36417
          16.5306          55.5612                5          13.8489         -2.73641          32.2215         -6.53619           47.505         -9.78236
          20.2041          55.5612                5          22.8324         -4.60666          21.3994         -4.35367          43.7048         -9.09752
          23.8776          55.5612                5          30.9537         -6.35226          7.28388         -1.43935          30.7477         -6.42464
           27.551          55.5612                5          30.4978         -6.29929          -1.3466         0.351702          14.9592          -3.1257
          31.2245          55.5612                5          20.3312          -4.1909         -2.60858         0.597065         -2.41272         0.495258
           34.898          55.5612                5          9.22472         -1.91983        -0.120553        0.0813297         -6.00111          1.13077
          38.5714          55.5612                5          5.30873         -1.06843        -0.023238        0.0400469          -4.7641          0.97067
          42.2449          55.5612                5          2.29199        -0.440851           0.2592       -0.0267751         -3.98172         0.779384
          45.9184          55.5612                5            1.321         -0.25671         0.151503       -0.0220645         -2.37284         0.475143
          49.5918          55.5612                5         0.884286        -0.173529        0.0975918       -0.0152065         -1.88212         0.376593
          53.2653          55.5612                5          0.53516        -0.106217        0.0385332      -0.00605531         -1.44259         0.287937
          56.9388          55.5612                5         0.449052        -0.089376        0.0179928      -0.00257352          -1.0681         0.213689
          60.6122          55.5612                5         0.393732       -0.0783112        0.0139184      -0.00193567        -0.823601         0.164958
          64.2857          55.5612                5         0.287471       -0.0571812       0.00716409     -0.000868055        -0.624262         0.125185
          67.9592          55.5612                5         0.176052       -0.0350433      0.000516705      0.000212649        -0.516123         0.103534
          71.6327          55.5612                5        0.0989279        -0.019722      -0.00429375       0.00102203        -0.454729        0.0911918
